"amp","amps","durSweep","freq","freqs","gain","mode","postDurInSec","preDurInSec","protocol","ramptime","sampratein","samprateout","secondary_gain","stimDurInSec","Vm_id","mode_1","mode_2","gain_1","gain_2","secondary_gain_1","secondary_gain_2","trial","trialBlock","tags","rawname","datestr","idstr","fly","cell","genotype","timestamp","path"
10,5/10/20,1.4,50,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,11,1,NaN,CurrentSine_Raw_140424_F1_C1_11.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,50,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,12,1,NaN,CurrentSine_Raw_140424_F1_C1_12.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,13,1,NaN,CurrentSine_Raw_140424_F1_C1_13.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,14,1,NaN,CurrentSine_Raw_140424_F1_C1_14.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,15,1,NaN,CurrentSine_Raw_140424_F1_C1_15.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,16,1,NaN,CurrentSine_Raw_140424_F1_C1_16.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,17,1,NaN,CurrentSine_Raw_140424_F1_C1_17.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,18,1,NaN,CurrentSine_Raw_140424_F1_C1_18.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,19,1,NaN,CurrentSine_Raw_140424_F1_C1_19.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,20,1,NaN,CurrentSine_Raw_140424_F1_C1_20.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,21,1,NaN,CurrentSine_Raw_140424_F1_C1_21.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,200,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,22,1,NaN,CurrentSine_Raw_140424_F1_C1_22.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,200,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,23,1,NaN,CurrentSine_Raw_140424_F1_C1_23.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,200,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,24,1,NaN,CurrentSine_Raw_140424_F1_C1_24.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,282.8427,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,25,1,NaN,CurrentSine_Raw_140424_F1_C1_25.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,282.8427,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,26,1,NaN,CurrentSine_Raw_140424_F1_C1_26.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,282.8427,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,27,1,NaN,CurrentSine_Raw_140424_F1_C1_27.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,400,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,28,1,NaN,CurrentSine_Raw_140424_F1_C1_28.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,400,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,29,1,NaN,CurrentSine_Raw_140424_F1_C1_29.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,400,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,30,1,NaN,CurrentSine_Raw_140424_F1_C1_30.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,565.6854,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,31,1,NaN,CurrentSine_Raw_140424_F1_C1_31.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,565.6854,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,32,1,NaN,CurrentSine_Raw_140424_F1_C1_32.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,565.6854,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,33,1,NaN,CurrentSine_Raw_140424_F1_C1_33.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,800,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,34,1,NaN,CurrentSine_Raw_140424_F1_C1_34.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,800,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,35,1,NaN,CurrentSine_Raw_140424_F1_C1_35.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,800,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,36,1,NaN,CurrentSine_Raw_140424_F1_C1_36.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,17.6777,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,37,1,NaN,CurrentSine_Raw_140424_F1_C1_37.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,17.6777,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,38,1,NaN,CurrentSine_Raw_140424_F1_C1_38.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,17.6777,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,39,1,NaN,CurrentSine_Raw_140424_F1_C1_39.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,25,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,40,1,NaN,CurrentSine_Raw_140424_F1_C1_40.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,25,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,41,1,NaN,CurrentSine_Raw_140424_F1_C1_41.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,25,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,42,1,NaN,CurrentSine_Raw_140424_F1_C1_42.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,35.3553,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,43,1,NaN,CurrentSine_Raw_140424_F1_C1_43.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,35.3553,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,44,1,NaN,CurrentSine_Raw_140424_F1_C1_44.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,35.3553,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,45,1,NaN,CurrentSine_Raw_140424_F1_C1_45.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,50,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,46,1,NaN,CurrentSine_Raw_140424_F1_C1_46.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,50,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,47,1,NaN,CurrentSine_Raw_140424_F1_C1_47.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,50,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,48,1,NaN,CurrentSine_Raw_140424_F1_C1_48.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,49,1,NaN,CurrentSine_Raw_140424_F1_C1_49.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,50,1,NaN,CurrentSine_Raw_140424_F1_C1_50.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,70.7107,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,51,1,NaN,CurrentSine_Raw_140424_F1_C1_51.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,52,1,NaN,CurrentSine_Raw_140424_F1_C1_52.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,53,1,NaN,CurrentSine_Raw_140424_F1_C1_53.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,100,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,54,1,NaN,CurrentSine_Raw_140424_F1_C1_54.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,55,1,NaN,CurrentSine_Raw_140424_F1_C1_55.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
10,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,56,1,NaN,CurrentSine_Raw_140424_F1_C1_56.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
20,5/10/20,1.4,141.4214,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,57,1,NaN,CurrentSine_Raw_140424_F1_C1_57.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
5,5/10/20,1.4,200,17.6777/25/35.35533906/50/70.71067812/100/141.4213562/200/282.8427125/400/565.6854249/800,,,0.5,0.5,CurrentSine,0.04,50000,50000,,0.4,0,IClamp,IClamp,5,10,5,5,58,1,NaN,CurrentSine_Raw_140424_F1_C1_58.mat,140424,140424_F1_C1,1,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C1
