"durSweep","gain","mode","postDurInSec","preDurInSec","protocol","sampratein","samprateout","secondary_gain","step","steps","stimDurInSec","Vm_id","mode_1","mode_2","gain_1","gain_2","secondary_gain_1","secondary_gain_2","trial","trialBlock","tags","rawname","datestr","idstr","fly","cell","genotype","timestamp","path"
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,11,2,NaN,CurrentStep_Raw_140424_F1_C2_11.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,12,2,NaN,CurrentStep_Raw_140424_F1_C2_12.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,13,2,NaN,CurrentStep_Raw_140424_F1_C2_13.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,14,2,NaN,CurrentStep_Raw_140424_F1_C2_14.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,15,2,NaN,CurrentStep_Raw_140424_F1_C2_15.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,16,2,NaN,CurrentStep_Raw_140424_F1_C2_16.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,17,2,NaN,CurrentStep_Raw_140424_F1_C2_17.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,18,2,NaN,CurrentStep_Raw_140424_F1_C2_18.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,19,2,NaN,CurrentStep_Raw_140424_F1_C2_19.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,20,2,NaN,CurrentStep_Raw_140424_F1_C2_20.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,21,3,NaN,CurrentStep_Raw_140424_F1_C2_21.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,22,3,NaN,CurrentStep_Raw_140424_F1_C2_22.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,23,3,NaN,CurrentStep_Raw_140424_F1_C2_23.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,24,3,NaN,CurrentStep_Raw_140424_F1_C2_24.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,25,3,NaN,CurrentStep_Raw_140424_F1_C2_25.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,26,3,NaN,CurrentStep_Raw_140424_F1_C2_26.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,27,3,NaN,CurrentStep_Raw_140424_F1_C2_27.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,28,3,NaN,CurrentStep_Raw_140424_F1_C2_28.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,29,3,NaN,CurrentStep_Raw_140424_F1_C2_29.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,30,3,NaN,CurrentStep_Raw_140424_F1_C2_30.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,31,3,NaN,CurrentStep_Raw_140424_F1_C2_31.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,32,3,NaN,CurrentStep_Raw_140424_F1_C2_32.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,33,3,NaN,CurrentStep_Raw_140424_F1_C2_33.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,34,3,NaN,CurrentStep_Raw_140424_F1_C2_34.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,35,3,NaN,CurrentStep_Raw_140424_F1_C2_35.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,36,3,NaN,CurrentStep_Raw_140424_F1_C2_36.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,37,3,NaN,CurrentStep_Raw_140424_F1_C2_37.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,38,3,NaN,CurrentStep_Raw_140424_F1_C2_38.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,39,3,NaN,CurrentStep_Raw_140424_F1_C2_39.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,40,3,NaN,CurrentStep_Raw_140424_F1_C2_40.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,41,3,NaN,CurrentStep_Raw_140424_F1_C2_41.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,42,3,NaN,CurrentStep_Raw_140424_F1_C2_42.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,43,3,NaN,CurrentStep_Raw_140424_F1_C2_43.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,44,3,NaN,CurrentStep_Raw_140424_F1_C2_44.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,45,3,NaN,CurrentStep_Raw_140424_F1_C2_45.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,46,3,NaN,CurrentStep_Raw_140424_F1_C2_46.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,47,3,NaN,CurrentStep_Raw_140424_F1_C2_47.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,48,3,NaN,CurrentStep_Raw_140424_F1_C2_48.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,49,3,NaN,CurrentStep_Raw_140424_F1_C2_49.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-40/-20/-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,50,3,NaN,CurrentStep_Raw_140424_F1_C2_50.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,51,4,NaN,CurrentStep_Raw_140424_F1_C2_51.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,52,4,NaN,CurrentStep_Raw_140424_F1_C2_52.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,53,4,NaN,CurrentStep_Raw_140424_F1_C2_53.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,54,4,NaN,CurrentStep_Raw_140424_F1_C2_54.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,55,4,NaN,CurrentStep_Raw_140424_F1_C2_55.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,56,4,NaN,CurrentStep_Raw_140424_F1_C2_56.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,57,4,NaN,CurrentStep_Raw_140424_F1_C2_57.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,58,4,NaN,CurrentStep_Raw_140424_F1_C2_58.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,59,4,NaN,CurrentStep_Raw_140424_F1_C2_59.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,60,4,NaN,CurrentStep_Raw_140424_F1_C2_60.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,61,4,NaN,CurrentStep_Raw_140424_F1_C2_61.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,62,4,NaN,CurrentStep_Raw_140424_F1_C2_62.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,63,4,NaN,CurrentStep_Raw_140424_F1_C2_63.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,64,4,NaN,CurrentStep_Raw_140424_F1_C2_64.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,65,4,NaN,CurrentStep_Raw_140424_F1_C2_65.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,66,4,NaN,CurrentStep_Raw_140424_F1_C2_66.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,67,4,NaN,CurrentStep_Raw_140424_F1_C2_67.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,68,4,NaN,CurrentStep_Raw_140424_F1_C2_68.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,69,4,NaN,CurrentStep_Raw_140424_F1_C2_69.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,70,4,NaN,CurrentStep_Raw_140424_F1_C2_70.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,-10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,71,4,NaN,CurrentStep_Raw_140424_F1_C2_71.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,10,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,72,4,NaN,CurrentStep_Raw_140424_F1_C2_72.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,20,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,73,4,NaN,CurrentStep_Raw_140424_F1_C2_73.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
0.44,,,0.2,0.2,CurrentStep,50000,50000,,40,-10/10/20/40,0.04,0,IClamp,IClamp,5,10,5,5,74,4,NaN,CurrentStep_Raw_140424_F1_C2_74.mat,140424,140424_F1_C2,1,2,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140424/140424_F1_C2
