"cycleDurInSec","cycles","displacement","displacementOffset","displacements","durSweep","gain","mode","postDurInSec","preDurInSec","protocol","sampratein","samprateout","secondary_gain","stimDurInSec","Vm_id","trial","trialBlock","tags","rawname","datestr","idstr","fly","cell","genotype","timestamp","path"
0.1,6,1,5,3,0.9,5,IClamp,0.1,0.2,PiezoSquareWave,50000,50000,5,0.6,0,1,4,NaN,PiezoSquareWave_Raw_140218_F3_C1_1.mat,140218,140218_F3_C1,3,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140218/140218_F3_C1
0.1,6,1,5,3,0.9,5,IClamp,0.1,0.2,PiezoSquareWave,50000,50000,5,0.6,0,2,4,NaN,PiezoSquareWave_Raw_140218_F3_C1_2.mat,140218,140218_F3_C1,3,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140218/140218_F3_C1
0.1,6,1,5,3,0.9,5,IClamp,0.1,0.2,PiezoSquareWave,50000,50000,5,0.6,0,3,4,NaN,PiezoSquareWave_Raw_140218_F3_C1_3.mat,140218,140218_F3_C1,3,1,GH86-Gal4/+;pJFRC7/+;VT34811/+,01-May-2014 21:03:19,/Users/tony/Code/ParametersDB/140218/140218_F3_C1
